Name,TimeStamp
Boy_Friend,0:06:48.908500
Boy_Friend,0:06:49.075333
Boy_Friend,0:06:49.242167
Boy_Friend,0:06:49.409000
Boy_Friend,0:06:49.575833
Boy_Friend,0:06:49.742667
Boy_Friend,0:06:49.909500
Boy_Friend,0:06:50.076333
Boy_Friend,0:06:50.243167
Boy_Friend,0:06:50.410000
Boy_Friend,0:06:50.576833
Boy_Friend,0:06:50.743667
Boy_Friend,0:06:50.910500
Boy_Friend,0:06:51.077333
Boy_Friend,0:06:51.244167
Boy_Friend,0:06:51.411000
Boy_Friend,0:06:51.577833
Boy_Friend,0:06:51.744667
Boy_Friend,0:06:51.911500
Boy_Friend,0:06:52.078333
Boy_Friend,0:06:52.245167
Boy_Friend,0:06:52.412000
Boy_Friend,0:06:52.578833
Boy_Friend,0:06:52.745667
Boy_Friend,0:06:52.912500
Boy_Friend,0:06:53.079333
Boy_Friend,0:06:53.246167
Boy_Friend,0:06:53.413000
Boy_Friend,0:06:53.579833
Boy_Friend,0:06:53.746667
Boy_Friend,0:06:53.913500
Boy_Friend,0:06:54.080333
Boy_Friend,0:06:54.247167
Boy_Friend,0:06:54.414000
Boy_Friend,0:06:54.580833
Ardle,0:06:54.747667
Ardle,0:06:54.914500
Ardle,0:06:55.081333
Ardle,0:06:55.248167
Ardle,0:06:55.415000
Ardle,0:06:55.581833
Ardle,0:06:55.748667
Ardle,0:06:55.915500
Ardle,0:06:56.082333
Boy_Friend,0:06:56.249167
Boy_Friend,0:06:56.416000
Boy_Friend,0:06:56.582833
Boy_Friend,0:06:56.749667
Boy_Friend,0:06:56.916500
Boy_Friend,0:06:57.083333
Boy_Friend,0:06:57.250167
Boy_Friend,0:06:57.417000
Boy_Friend,0:06:57.583833
Boy_Friend,0:06:57.750667
Boy_Friend,0:06:57.917500
Boy_Friend,0:06:58.084333
Boy_Friend,0:06:58.251167
Boy_Friend,0:06:58.418000
Boy_Friend,0:06:58.584833
Boy_Friend,0:06:58.751667
Boy_Friend,0:06:58.918500
Boy_Friend,0:06:59.085333
Boy_Friend,0:06:59.252167
Boy_Friend,0:06:59.419000
Boy_Friend,0:06:59.585833
Ardle,0:06:59.752667
Ardle,0:06:59.919500
Ardle,0:07:00.086333
Ardle,0:07:00.253167
Ardle,0:07:00.420000
Ardle,0:07:00.586833
Boy_Friend,0:07:00.753667
Boy_Friend,0:07:00.920500
Boy_Friend,0:07:01.087333
Boy_Friend,0:07:01.254167
Boy_Friend,0:07:01.421000
Boy_Friend,0:07:01.587833
Boy_Friend,0:07:01.754667
Boy_Friend,0:07:01.921500
Boy_Friend,0:07:02.088333
Boy_Friend,0:07:02.255167
Boy_Friend,0:07:02.422000
Boy_Friend,0:07:02.588833
Boy_Friend,0:07:02.755667
Boy_Friend,0:07:02.922500
Boy_Friend,0:07:03.089333
Boy_Friend,0:07:03.256167
Boy_Friend,0:07:03.423000
Boy_Friend,0:07:03.589833
Boy_Friend,0:07:03.756667
Boy_Friend,0:07:03.923500
Boy_Friend,0:07:04.090333
Boy_Friend,0:07:04.257167
Boy_Friend,0:07:04.424000
Boy_Friend,0:07:04.590833
Boy_Friend,0:07:04.757667
Boy_Friend,0:07:04.924500
Boy_Friend,0:07:05.091333
Boy_Friend,0:07:05.258167
Boy_Friend,0:07:05.425000
Boy_Friend,0:07:05.591833
Boy_Friend,0:07:05.758667
Boy_Friend,0:07:05.925500
Boy_Friend,0:07:06.092333
Boy_Friend,0:07:06.259167
Boy_Friend,0:07:06.426000
Boy_Friend,0:07:06.592833
Boy_Friend,0:07:06.759667
Boy_Friend,0:07:06.926500
Boy_Friend,0:07:07.093333
Boy_Friend,0:07:07.260167
Boy_Friend,0:07:07.427000
Boy_Friend,0:07:07.593833
Boy_Friend,0:07:07.760667
Boy_Friend,0:07:07.927500
Boy_Friend,0:07:08.094333
Boy_Friend,0:07:08.261167
Boy_Friend,0:07:08.428000
Boy_Friend,0:07:08.594833
Boy_Friend,0:07:08.761667
Boy_Friend,0:07:08.928500
Boy_Friend,0:07:09.095333
Boy_Friend,0:07:09.762667
Boy_Friend,0:07:09.929500
Boy_Friend,0:07:10.096333
Boy_Friend,0:07:10.263167
Boy_Friend,0:07:10.430000
Boy_Friend,0:07:10.596833
Boy_Friend,0:07:10.763667
Boy_Friend,0:07:10.930500
Boy_Friend,0:07:11.097333
Boy_Friend,0:07:11.264167
Boy_Friend,0:07:11.431000
Boy_Friend,0:07:11.597833
Boy_Friend,0:07:11.764667
Boy_Friend,0:07:11.931500
Boy_Friend,0:07:12.098333
Boy_Friend,0:07:12.265167
Boy_Friend,0:07:12.432000
Boy_Friend,0:07:12.598833
Boy_Friend,0:07:12.765667
Boy_Friend,0:07:12.932500
Boy_Friend,0:07:13.099333
Boy_Friend,0:07:13.266167
Boy_Friend,0:07:13.433000
Boy_Friend,0:07:13.599833
Boy_Friend,0:07:13.766667
Boy_Friend,0:07:13.933500
Boy_Friend,0:07:14.100333
Boy_Friend,0:07:14.267167
Boy_Friend,0:07:14.434000
Boy_Friend,0:07:14.600833
Boy_Friend,0:07:14.767667
Boy_Friend,0:07:14.934500
Boy_Friend,0:07:15.101333
Ardle,0:07:15.268167
Ardle,0:07:15.435000
Ardle,0:07:15.601833
Ardle,0:07:15.768667
Ardle,0:07:15.935500
Ardle,0:07:16.102333
Ardle,0:07:16.269167
Ardle,0:07:16.436000
Ardle,0:07:16.602833
Ardle,0:07:16.769667
Ardle,0:07:16.936500
Ardle,0:07:17.103333
Ardle,0:07:17.270167
Ardle,0:07:17.437000
Ardle,0:07:17.603833
Ardle,0:07:17.770667
Ardle,0:07:17.937500
Boy_Friend,0:07:18.104333
Boy_Friend,0:07:18.271167
Boy_Friend,0:07:18.438000
Boy_Friend,0:07:18.604833
Boy_Friend,0:07:18.771667
Boy_Friend,0:07:18.938500
Boy_Friend,0:07:19.105333
Boy_Friend,0:07:19.272167
Boy_Friend,0:07:19.439000
Boy_Friend,0:07:19.605833
Boy_Friend,0:07:19.772667
Boy_Friend,0:07:19.939500
Boy_Friend,0:07:20.106333
Boy_Friend,0:07:20.273167
Boy_Friend,0:07:20.440000
Boy_Friend,0:07:20.606833
Boy_Friend,0:07:20.773667
Boy_Friend,0:07:20.940500
Boy_Friend,0:07:21.107333
Boy_Friend,0:07:21.274167
Boy_Friend,0:07:21.441000
Boy_Friend,0:07:21.607833
Boy_Friend,0:07:21.774667
Boy_Friend,0:07:21.941500
Boy_Friend,0:07:22.108333
Boy_Friend,0:07:22.275167
Boy_Friend,0:07:22.442000
Boy_Friend,0:07:22.608833
Boy_Friend,0:07:22.775667
Boy_Friend,0:07:22.942500
Boy_Friend,0:07:23.109333
Boy_Friend,0:07:23.276167
Boy_Friend,0:07:23.443000
Boy_Friend,0:07:23.609833
Boy_Friend,0:07:23.776667
Boy_Friend,0:07:23.943500
Boy_Friend,0:07:24.110333
Boy_Friend,0:07:24.277167
Boy_Friend,0:07:24.444000
Boy_Friend,0:07:24.610833
Boy_Friend,0:07:24.777667
Boy_Friend,0:07:24.944500
Ardle,0:07:25.111333
Ardle,0:07:25.278167
Ardle,0:07:25.445000
Ardle,0:07:25.611833
Ardle,0:07:25.778667
Ardle,0:07:25.945500
Boy_Friend,0:07:26.112333
Boy_Friend,0:07:26.279167
Boy_Friend,0:07:26.446000
Boy_Friend,0:07:26.612833
Boy_Friend,0:07:26.779667
Boy_Friend,0:07:26.946500
Boy_Friend,0:07:27.113333
Boy_Friend,0:07:27.280167
Boy_Friend,0:07:27.447000
Boy_Friend,0:07:27.613833
Boy_Friend,0:07:27.780667
Boy_Friend,0:07:27.947500
Boy_Friend,0:07:28.114333
Boy_Friend,0:07:28.281167
Boy_Friend,0:07:28.448000
Boy_Friend,0:07:28.614833
Boy_Friend,0:07:28.781667
Boy_Friend,0:07:28.948500
Boy_Friend,0:07:29.115333
Boy_Friend,0:07:29.282167
Boy_Friend,0:07:29.449000
Boy_Friend,0:07:29.615833
Boy_Friend,0:07:29.782667
Boy_Friend,0:07:29.949500
Boy_Friend,0:07:30.116333
Boy_Friend,0:07:30.283167
Boy_Friend,0:07:30.450000
Boy_Friend,0:07:30.616833
Boy_Friend,0:07:30.783667
Boy_Friend,0:07:30.950500
Boy_Friend,0:07:31.117333
Boy_Friend,0:07:31.284167
Boy_Friend,0:07:31.451000
Boy_Friend,0:07:31.617833
Boy_Friend,0:07:31.784667
Boy_Friend,0:07:31.951500
Boy_Friend,0:07:32.118333
Boy_Friend,0:07:32.285167
Boy_Friend,0:07:32.452000
Boy_Friend,0:07:32.618833
Boy_Friend,0:07:32.785667
Boy_Friend,0:07:32.952500
Boy_Friend,0:07:33.119333
Boy_Friend,0:07:33.286167
Boy_Friend,0:07:33.453000
Boy_Friend,0:07:33.619833
Boy_Friend,0:07:33.786667
Boy_Friend,0:07:34.120333
Boy_Friend,0:07:34.454000
Ardle,0:07:35.121333
Ardle,0:07:35.288167
Ardle,0:07:35.455000
Ardle,0:07:35.621833
Ardle,0:07:35.788667
Ardle,0:07:35.955500
Boy_Friend,0:07:36.122333
Boy_Friend,0:07:36.456000
Boy_Friend,0:07:36.622833
Boy_Friend,0:07:36.789667
Boy_Friend,0:07:36.956500
Boy_Friend,0:07:37.123333
Boy_Friend,0:07:37.290167
Boy_Friend,0:07:37.457000
Boy_Friend,0:07:37.623833
Boy_Friend,0:07:37.790667
Boy_Friend,0:07:37.957500
Boy_Friend,0:07:38.124333
Boy_Friend,0:07:38.291167
Boy_Friend,0:07:38.458000
Boy_Friend,0:07:38.624833
Boy_Friend,0:07:38.791667
Boy_Friend,0:07:38.958500
Boy_Friend,0:07:39.125333
Boy_Friend,0:07:39.292167
Boy_Friend,0:07:39.459000
Boy_Friend,0:07:39.625833
Boy_Friend,0:07:39.792667
Boy_Friend,0:07:39.959500
Boy_Friend,0:07:40.126333
Boy_Friend,0:07:40.293167
Boy_Friend,0:07:40.460000
Boy_Friend,0:07:40.626833
Boy_Friend,0:07:40.793667
Boy_Friend,0:07:40.960500
Boy_Friend,0:07:41.127333
Boy_Friend,0:07:41.294167
Boy_Friend,0:07:41.461000
Boy_Friend,0:07:41.627833
Boy_Friend,0:07:41.794667
Boy_Friend,0:07:41.961500
Boy_Friend,0:07:42.128333
Boy_Friend,0:07:42.295167
Boy_Friend,0:07:42.462000
Boy_Friend,0:07:42.628833
Boy_Friend,0:07:42.795667
Boy_Friend,0:07:42.962500
Boy_Friend,0:07:43.129333
Boy_Friend,0:07:43.296167
Boy_Friend,0:07:43.463000
Boy_Friend,0:07:43.629833
Boy_Friend,0:07:43.796667
Boy_Friend,0:07:43.963500
Boy_Friend,0:07:44.130333
Boy_Friend,0:07:44.297167
Boy_Friend,0:07:44.464000
Ardle,0:07:44.630833
Ardle,0:07:44.797667
Ardle,0:07:44.964500
Ardle,0:07:45.131333
Ardle,0:07:45.298167
Ardle,0:07:45.465000
Ardle,0:07:45.631833
Ardle,0:07:45.798667
Boy_Friend,0:07:45.965500
Boy_Friend,0:07:46.132333
Boy_Friend,0:07:46.299167
Boy_Friend,0:07:46.466000
Boy_Friend,0:07:46.632833
Boy_Friend,0:07:46.799667
Boy_Friend,0:07:46.966500
Boy_Friend,0:07:47.133333
Boy_Friend,0:07:47.300167
Boy_Friend,0:07:47.467000
Boy_Friend,0:07:47.633833
Boy_Friend,0:07:47.800667
Ardle,0:07:47.967500
Ardle,0:07:48.134333
Ardle,0:07:48.301167
Ardle,0:07:48.468000
Ardle,0:07:48.634833
Ardle,0:07:48.801667
Ardle,0:07:48.968500
Ardle,0:07:49.135333
Ardle,0:07:49.302167
Ardle,0:07:49.469000
Ardle,0:07:49.635833
Ardle,0:07:49.802667
Ardle,0:07:49.969500
Ardle,0:07:50.136333
Ardle,0:07:50.303167
Ardle,0:07:50.470000
Ardle,0:07:50.636833
Ardle,0:07:50.803667
Ardle,0:07:50.970500
Boy_Friend,0:07:51.637833
Boy_Friend,0:07:51.804667
Boy_Friend,0:07:51.971500
Boy_Friend,0:07:52.138333
Boy_Friend,0:07:52.305167
Boy_Friend,0:07:52.472000
Boy_Friend,0:07:52.638833
Boy_Friend,0:07:52.805667
Boy_Friend,0:07:52.972500
Boy_Friend,0:07:53.139333
Boy_Friend,0:07:53.306167
Boy_Friend,0:07:53.473000
Boy_Friend,0:07:53.639833
Boy_Friend,0:07:53.806667
Boy_Friend,0:07:53.973500
Boy_Friend,0:07:54.140333
Boy_Friend,0:07:54.307167
Boy_Friend,0:07:54.474000
Boy_Friend,0:07:54.640833
Boy_Friend,0:07:54.807667
Boy_Friend,0:07:54.974500
Boy_Friend,0:07:55.141333
Boy_Friend,0:07:55.308167
Boy_Friend,0:07:55.475000
Boy_Friend,0:07:55.641833
Boy_Friend,0:07:55.808667
Boy_Friend,0:07:55.975500
Boy_Friend,0:07:56.142333
Boy_Friend,0:07:56.309167
Boy_Friend,0:07:56.476000
Boy_Friend,0:07:56.642833
Boy_Friend,0:07:56.809667
Boy_Friend,0:07:56.976500
Boy_Friend,0:07:57.143333
Boy_Friend,0:07:57.310167
Boy_Friend,0:07:57.477000
Boy_Friend,0:08:00.480000
Miss,0:08:00.480000
Boy_Friend,0:08:00.646833
Miss,0:08:00.646833
Miss,0:08:01.981500
Miss,0:08:02.148333
Boy_Friend,0:08:03.316167
Boy_Friend,0:08:03.483000
Boy_Friend,0:08:03.816667
Miss,0:08:03.816667
Boy_Friend,0:08:03.983500
Boy_Friend,0:08:04.150333
Boy_Friend,0:08:04.484000
Boy_Friend,0:08:04.650833
Boy_Friend,0:08:04.817667
Miss,0:08:04.817667
Boy_Friend,0:08:04.984500
Miss,0:08:04.984500
Boy_Friend,0:08:05.151333
Miss,0:08:05.151333
Miss,0:08:05.318167
Boy_Friend,0:08:05.318167
Boy_Friend,0:08:05.485000
Miss,0:08:05.485000
Miss,0:08:05.818667
Ardle,0:08:10.490000
Ardle,0:08:11.491000
Ardle,0:08:11.824667
Ardle,0:08:11.991500
Ardle,0:08:12.158333
Ardle,0:08:12.325167
Ardle,0:08:12.492000
Ardle,0:08:12.825667
Ardle,0:08:12.992500
Ardle,0:08:13.159333
Ardle,0:08:13.326167
Ardle,0:08:13.493000
Ardle,0:08:13.659833
Ardle,0:08:13.826667
Ardle,0:08:22.168333
Ardle,0:08:22.335167
Ardle,0:08:22.502000
Ardle,0:08:22.668833
Ardle,0:08:22.835667
Ardle,0:08:23.002500
Ardle,0:08:23.169333
Ardle,0:08:23.336167
Ardle,0:08:23.503000
Ardle,0:08:23.669833
Ardle,0:08:23.836667
Ardle,0:08:24.003500
Ardle,0:08:24.170333
Ardle,0:08:24.337167
Ardle,0:08:24.504000
Ardle,0:08:24.670833
Boy_Friend,0:08:28.841667
Boy_Friend,0:08:29.342167
Boy_Friend,0:08:29.509000
Boy_Friend,0:08:29.675833
Boy_Friend,0:08:29.842667
Miss,0:08:35.515000
Boy_Friend,0:08:40.520000
Boy_Friend,0:08:40.686833
Boy_Friend,0:08:40.853667
Boy_Friend,0:08:41.020500
Boy_Friend,0:08:41.187333
Boy_Friend,0:08:41.354167
Boy_Friend,0:08:41.521000
Boy_Friend,0:08:41.687833
Boy_Friend,0:08:41.854667
Boy_Friend,0:08:42.021500
Miss,0:08:42.188333
Boy_Friend,0:08:47.193333
Boy_Friend,0:08:48.194333
Boy_Friend,0:08:48.694833
Boy_Friend,0:08:48.861667
Boy_Friend,0:08:49.028500
Boy_Friend,0:08:50.363167
Miss,0:08:52.031500
Miss,0:08:52.198333
Miss,0:08:52.365167
Miss,0:08:52.532000
Miss,0:08:52.698833
Miss,0:08:52.865667
Miss,0:08:53.032500
Miss,0:08:53.199333
Miss,0:08:53.366167
Miss,0:08:53.533000
Miss,0:08:53.699833
Miss,0:08:53.866667
Miss,0:08:54.033500
Miss,0:08:54.200333
Miss,0:08:54.367167
Miss,0:08:54.534000
Miss,0:08:54.700833
Miss,0:08:54.867667
Miss,0:08:55.034500
Miss,0:08:55.201333
Miss,0:08:55.368167
Boy_Friend,0:09:10.550000
Boy_Friend,0:09:10.716833
Boy_Friend,0:09:10.883667
Boy_Friend,0:09:11.884667
Boy_Friend,0:09:12.051500
Boy_Friend,0:09:12.218333
Boy_Friend,0:09:12.385167
Ardle,0:09:14.220333
Ardle,0:09:14.387167
Ardle,0:09:14.554000
Ardle,0:09:14.720833
Ardle,0:09:14.887667
Ardle,0:09:15.054500
Ardle,0:09:15.221333
Ardle,0:09:15.388167
Ardle,0:09:15.555000
Ardle,0:09:15.721833
Ardle,0:09:15.888667
Ardle,0:09:16.055500
Ardle,0:09:16.222333
Ardle,0:09:16.389167
Ardle,0:09:16.556000
Ardle,0:09:16.722833
Ardle,0:09:16.889667
Ardle,0:09:17.056500
Boy_Friend,0:09:17.223333
Boy_Friend,0:09:17.557000
Boy_Friend,0:09:17.723833
Boy_Friend,0:09:18.724833
Boy_Friend,0:09:18.891667
Boy_Friend,0:09:19.058500
Boy_Friend,0:09:19.225333
Boy_Friend,0:09:19.392167
Ardle,0:09:20.560000
Ardle,0:09:20.726833
Ardle,0:09:20.893667
Ardle,0:09:21.060500
Ardle,0:09:21.227333
Ardle,0:09:21.394167
Ardle,0:09:21.561000
Ardle,0:09:21.727833
Ardle,0:09:21.894667
Ardle,0:09:22.061500
Ardle,0:09:22.228333
Ardle,0:09:22.395167
Ardle,0:09:22.562000
Ardle,0:09:22.728833
Ardle,0:09:22.895667
Ardle,0:09:23.062500
Ardle,0:09:23.229333
Ardle,0:09:23.396167
Ardle,0:09:23.563000
Boy_Friend,0:09:23.729833
Boy_Friend,0:09:23.896667
Boy_Friend,0:09:25.398167
Boy_Friend,0:09:26.065500
Boy_Friend,0:09:26.732833
Boy_Friend,0:09:26.899667
Boy_Friend,0:09:27.066500
Boy_Friend,0:09:27.233333
Boy_Friend,0:09:27.400167
Boy_Friend,0:09:27.567000
Ardle,0:09:27.733833
Ardle,0:09:27.900667
Ardle,0:09:28.067500
Ardle,0:09:28.234333
Ardle,0:09:28.401167
Ardle,0:09:28.568000
Ardle,0:09:28.734833
Ardle,0:09:28.901667
Ardle,0:09:29.068500
Ardle,0:09:29.235333
Ardle,0:09:29.402167
Ardle,0:09:29.569000
Ardle,0:09:29.735833
Ardle,0:09:29.902667
Ardle,0:09:30.069500
Ardle,0:09:30.236333
Boy_Friend,0:09:30.403167
Boy_Friend,0:09:30.570000
Boy_Friend,0:09:30.736833
Boy_Friend,0:09:30.903667
Boy_Friend,0:09:31.070500
Boy_Friend,0:09:31.237333
Boy_Friend,0:09:31.404167
Boy_Friend,0:09:31.571000
Boy_Friend,0:09:31.737833
Boy_Friend,0:09:31.904667
Boy_Friend,0:09:32.071500
Boy_Friend,0:09:32.238333
Boy_Friend,0:09:32.405167
Boy_Friend,0:09:32.572000
Boy_Friend,0:09:33.072500
Boy_Friend,0:09:33.239333
Boy_Friend,0:09:33.739833
Boy_Friend,0:09:33.906667
Boy_Friend,0:09:34.073500
Boy_Friend,0:09:34.240333
Boy_Friend,0:09:34.407167
Boy_Friend,0:09:34.574000
Boy_Friend,0:09:35.241333
Boy_Friend,0:09:35.408167
Boy_Friend,0:09:35.575000
Boy_Friend,0:09:35.908667
Boy_Friend,0:09:36.075500
Boy_Friend,0:09:36.576000
Boy_Friend,0:09:36.742833
Boy_Friend,0:09:36.909667
Boy_Friend,0:09:37.076500
Boy_Friend,0:09:37.243333
Boy_Friend,0:09:37.410167
Boy_Friend,0:09:37.577000
Boy_Friend,0:09:37.743833
Boy_Friend,0:09:38.077500
Boy_Friend,0:09:38.411167
Boy_Friend,0:09:38.578000
Boy_Friend,0:09:38.744833
Boy_Friend,0:09:38.911667
Boy_Friend,0:09:39.078500
Boy_Friend,0:09:39.245333
Ardle,0:09:39.412167
Ardle,0:09:39.579000
Ardle,0:09:39.745833
Ardle,0:09:39.912667
Ardle,0:09:40.079500
Ardle,0:09:40.246333
Ardle,0:09:40.413167
Ardle,0:09:40.580000
Ardle,0:09:40.746833
Ardle,0:09:40.913667
Ardle,0:09:41.080500
Boy_Friend,0:09:41.247333
Boy_Friend,0:09:41.414167
Boy_Friend,0:09:41.581000
Boy_Friend,0:09:41.747833
Boy_Friend,0:09:41.914667
Boy_Friend,0:09:42.081500
Boy_Friend,0:09:42.248333
Boy_Friend,0:09:42.415167
Boy_Friend,0:09:42.582000
Boy_Friend,0:09:42.748833
Boy_Friend,0:09:42.915667
Boy_Friend,0:09:43.082500
Boy_Friend,0:09:43.249333
Boy_Friend,0:09:43.416167
Boy_Friend,0:09:43.583000
Boy_Friend,0:09:43.749833
Boy_Friend,0:09:49.422167
Boy_Friend,0:09:49.589000
Boy_Friend,0:09:49.755833
Boy_Friend,0:09:49.922667
Boy_Friend,0:09:50.089500
Boy_Friend,0:09:50.256333
Boy_Friend,0:09:50.423167
Boy_Friend,0:09:50.590000
Boy_Friend,0:09:50.756833
Boy_Friend,0:09:50.923667
Boy_Friend,0:09:51.090500
Boy_Friend,0:09:51.257333
Ardle,0:09:51.424167
Ardle,0:09:51.591000
Ardle,0:09:51.757833
Ardle,0:09:52.091500
Ardle,0:09:52.258333
Ardle,0:09:52.425167
Ardle,0:09:52.592000
Ardle,0:09:52.758833
Ardle,0:09:52.925667
Ardle,0:09:53.092500
Ardle,0:09:53.259333
Ardle,0:09:53.426167
Ardle,0:09:53.593000
Ardle,0:09:53.759833
Ardle,0:09:53.926667
Ardle,0:09:54.093500
Ardle,0:09:54.260333
Boy_Friend,0:09:54.427167
Boy_Friend,0:09:54.594000
Boy_Friend,0:09:54.760833
Boy_Friend,0:09:54.927667
Boy_Friend,0:09:55.094500
Boy_Friend,0:09:55.261333
Boy_Friend,0:09:55.428167
Boy_Friend,0:09:55.595000
Boy_Friend,0:09:55.761833
Boy_Friend,0:09:55.928667
Boy_Friend,0:09:56.095500
Boy_Friend,0:09:56.262333
Boy_Friend,0:09:56.429167
Boy_Friend,0:09:56.596000
Boy_Friend,0:09:56.762833
Boy_Friend,0:09:56.929667
Boy_Friend,0:09:57.096500
Boy_Friend,0:09:57.263333
Boy_Friend,0:09:57.430167
Boy_Friend,0:09:57.597000
Boy_Friend,0:09:57.763833
Boy_Friend,0:09:57.930667
Ardle,0:09:58.097500
Ardle,0:09:58.264333
Ardle,0:09:58.431167
Ardle,0:09:58.598000
Ardle,0:09:58.764833
Ardle,0:09:58.931667
Ardle,0:09:59.098500
Ardle,0:09:59.265333
Ardle,0:09:59.432167
Ardle,0:09:59.599000
Ardle,0:09:59.765833
Ardle,0:09:59.932667
Boy_Friend,0:10:00.099500
Boy_Friend,0:10:00.266333
Boy_Friend,0:10:00.433167
Boy_Friend,0:10:00.600000
Boy_Friend,0:10:00.766833
Boy_Friend,0:10:00.933667
Boy_Friend,0:10:01.100500
Boy_Friend,0:10:01.267333
Boy_Friend,0:10:01.434167
Boy_Friend,0:10:01.601000
Boy_Friend,0:10:01.767833
Boy_Friend,0:10:01.934667
Boy_Friend,0:10:02.101500
Boy_Friend,0:10:02.268333
Boy_Friend,0:10:02.435167
Miss,0:10:04.770833
Miss,0:10:04.937667
Miss,0:10:05.104500
Miss,0:10:05.271333
Miss,0:10:05.438167
Miss,0:10:05.605000
Miss,0:10:05.771833
Miss,0:10:05.938667
Miss,0:10:06.105500
Miss,0:10:06.272333
Miss,0:10:06.439167
Boy_Friend,0:10:08.774833
Boy_Friend,0:10:08.941667
Ardle,0:10:10.443167
Ardle,0:10:10.610000
Ardle,0:10:11.110500
Ardle,0:10:11.277333
Ardle,0:10:11.444167
Boy_Friend,0:10:13.112500
Boy_Friend,0:10:13.279333
Boy_Friend,0:10:13.446167
Boy_Friend,0:10:13.613000
Boy_Friend,0:10:13.779833
Boy_Friend,0:10:13.946667
Boy_Friend,0:10:14.113500
Boy_Friend,0:10:14.280333
Boy_Friend,0:10:14.447167
Boy_Friend,0:10:14.614000
Boy_Friend,0:10:14.780833
Boy_Friend,0:10:14.947667
Boy_Friend,0:10:15.114500
Boy_Friend,0:10:15.281333
Boy_Friend,0:10:15.448167
Boy_Friend,0:10:15.615000
Boy_Friend,0:10:15.781833
Boy_Friend,0:10:15.948667
Boy_Friend,0:10:16.115500
Boy_Friend,0:10:16.282333
Boy_Friend,0:10:16.449167
Boy_Friend,0:10:16.616000
Boy_Friend,0:10:16.782833
Boy_Friend,0:10:16.949667
Boy_Friend,0:10:17.116500
Boy_Friend,0:10:17.283333
Boy_Friend,0:10:17.450167
Boy_Friend,0:10:17.617000
Boy_Friend,0:10:17.783833
Ardle,0:10:17.950667
Ardle,0:10:18.117500
Ardle,0:10:18.284333
Ardle,0:10:18.451167
Ardle,0:10:18.618000
Ardle,0:10:18.784833
Ardle,0:10:18.951667
Ardle,0:10:19.118500
Ardle,0:10:19.285333
Ardle,0:10:19.452167
Ardle,0:10:19.619000
Ardle,0:10:19.785833
Ardle,0:10:19.952667
Ardle,0:10:20.119500
Ardle,0:10:20.286333
Ardle,0:10:20.453167
Boy_Friend,0:10:23.289333
Boy_Friend,0:10:23.456167
Boy_Friend,0:10:23.623000
Boy_Friend,0:10:23.789833
Boy_Friend,0:10:23.956667
Boy_Friend,0:10:24.123500
Boy_Friend,0:10:24.290333
Boy_Friend,0:10:24.457167
Boy_Friend,0:10:24.624000
Boy_Friend,0:10:24.790833
Boy_Friend,0:10:24.957667
Boy_Friend,0:10:25.124500
Boy_Friend,0:10:25.291333
Boy_Friend,0:10:25.458167
Boy_Friend,0:10:25.625000
Boy_Friend,0:10:25.791833
Boy_Friend,0:10:25.958667
Boy_Friend,0:10:26.125500
Boy_Friend,0:10:26.292333
Boy_Friend,0:10:26.459167
Boy_Friend,0:10:26.626000
Ardle,0:10:26.792833
Ardle,0:10:26.959667
Ardle,0:10:27.126500
Ardle,0:10:27.293333
Ardle,0:10:27.460167
Miss,0:10:27.627000
Miss,0:10:27.793833
Miss,0:10:27.960667
Miss,0:10:28.127500
Miss,0:10:28.294333
Miss,0:10:28.461167
Miss,0:10:28.628000
Miss,0:10:28.794833
Miss,0:10:28.961667
Miss,0:10:29.128500
Miss,0:10:29.295333
Miss,0:10:29.462167
Miss,0:10:29.629000
Miss,0:10:29.795833
Miss,0:10:29.962667
Boy_Friend,0:10:30.129500
Boy_Friend,0:10:30.296333
Boy_Friend,0:10:30.463167
Boy_Friend,0:10:30.630000
Boy_Friend,0:10:30.796833
Boy_Friend,0:10:30.963667
Boy_Friend,0:10:31.130500
Boy_Friend,0:10:31.297333
Boy_Friend,0:10:31.464167
Boy_Friend,0:10:31.631000
Boy_Friend,0:10:31.797833
Boy_Friend,0:10:31.964667
Boy_Friend,0:10:32.131500
Boy_Friend,0:10:32.298333
Boy_Friend,0:10:32.465167
Boy_Friend,0:10:32.632000
Boy_Friend,0:10:32.798833
Boy_Friend,0:10:32.965667
Boy_Friend,0:10:33.132500
Boy_Friend,0:10:33.299333
Boy_Friend,0:10:33.466167
Boy_Friend,0:10:33.633000
Boy_Friend,0:10:33.799833
Boy_Friend,0:10:33.966667
Boy_Friend,0:10:34.133500
Boy_Friend,0:10:34.300333
Ardle,0:10:34.467167
Ardle,0:10:34.634000
Ardle,0:10:34.800833
Ardle,0:10:34.967667
Ardle,0:10:35.134500
Ardle,0:10:35.301333
Ardle,0:10:35.468167
Ardle,0:10:35.635000
Ardle,0:10:35.801833
Ardle,0:10:35.968667
Ardle,0:10:36.135500
Ardle,0:10:36.302333
Ardle,0:10:36.469167
Boy_Friend,0:10:36.636000
Boy_Friend,0:10:36.802833
Boy_Friend,0:10:36.969667
Boy_Friend,0:10:37.136500
Boy_Friend,0:10:37.303333
Boy_Friend,0:10:37.470167
Boy_Friend,0:10:37.637000
Boy_Friend,0:10:37.803833
Boy_Friend,0:10:37.970667
Boy_Friend,0:10:38.137500
Boy_Friend,0:10:38.304333
